X,Y,BUILDINGS,USE,MATERIAL,NR_FLOORS,TYPE,VALUE_MIN,VALUE_MAX,PEOPLE_MIN,PEOPLE_MAX,COMMUNE,ADMIN_UNIT,Area,Use_Type,XCOORD,YCOORD,station,x,y
369837.378093423,5151635.43786962,_3233,House,Masonary,2,MA_2,107573,151512,0.87,1,Pontebba,PontebbaB1,76,1,369837.378093,5151635.43787,S3hhm,13.3034796344038,46.5057049243858
369802.448958595,5151655.86080135,_3234,School,Masonary,1,MA_1,478691,695598,0,0,Pontebba,PontebbaB1,748,5,369802.448959,5151655.860801,S3hhm,13.3030188580751,46.5058818885699
369790.950487747,5151625.42641203,_3236,Apartment_building,Masonary,3,MA_3,356505,502120,3.08,3,Pontebba,PontebbaB1,167,1,369790.950488,5151625.426412,S3hhm,13.302877577663,46.5056058900659
369794.196687723,5151572.9751717,_3238,Apartment_building,Masonary,3,MA_3,295358,415997,2.55,3,Pontebba,PontebbaB1,139,1,369794.196688,5151572.975172,S3hhm,13.3029345563431,46.5051346877666
369709.819339882,5151389.32604346,_3239,Apartment_building,Masonary,3,MA_3,496454,699231,4.28,4,Pontebba,PontebbaB1,233,1,369709.81934,5151389.326043,S3hhm,13.3018867527614,46.5034663365361
369757.891959905,5151641.6878345,_3241,Apartment_building,Masonary,3,MA_3,547579,771238,4.73,5,Pontebba,PontebbaB1,257,1,369757.89196,5151641.687835,S3hhm,13.3024423362689,46.5057457783793
369743.531218606,5151678.80744216,_3242,Apartment_building,Masonary,3,MA_3,563185,793219,4.86,5,Pontebba,PontebbaB1,264,1,369743.531219,5151678.807442,S3hhm,13.3022448456242,46.5060769135088
369729.110936484,5151703.77491436,_3243,House,Masonary,2,MA_2,285753,402469,0.87,1,Pontebba,PontebbaB1,201,1,369729.110936,5151703.774914,S3hhm,13.3020499814756,46.506298721149
369721.141122125,5151736.09719582,_3244,Apartment_building,Masonary,3,MA_3,863755,1216557,7.45,7,Pontebba,PontebbaB1,406,1,369721.141122,5151736.097196,S3hhm,13.3019370930887,46.5065879372047
369724.198463833,5151661.49088942,_3246,Apartment_building,Masonary,3,MA_3,340519,479604,2.94,3,Pontebba,PontebbaB1,160,1,369724.198464,5151661.490889,S3hhm,13.3019978279991,46.505917401215
369732.683823709,5151640.60632495,_3247,House,Masonary,2,MA_2,190612,268468,0.87,1,Pontebba,PontebbaB1,134,1,369732.683824,5151640.606325,S3hhm,13.3021142268072,46.5057311737663
369738.545251102,5151624.02993076,_3248,Apartment_building,Concrete,4,RC_4,517698,729152,4.47,4,Pontebba,PontebbaB1,182,1,369738.545251,5151624.029931,S3hhm,13.30219523336,46.5055831931634
369721.541227408,5151618.16715534,_3249,Apartment_building,Masonary,3,MA_3,347429,489337,3,3,Pontebba,PontebbaB1,163,1,369721.541227,5151618.167155,S3hhm,13.3019753476394,46.5055271647406
369717.3425554,5151595.31709682,_3250,Apartment_building,Concrete,4,RC_4,227502,349256,2.97,3,Pontebba,PontebbaR1,121,1,369717.342555,5151595.317097,S3hhm,13.3019270495928,46.5053208027828
369724.28669149,5151573.52515406,_3251,Apartment_building,Masonary,3,MA_3,132597,186756,1.14,1,Pontebba,PontebbaB1,62,1,369724.286691,5151573.525154,S3hhm,13.3020236226312,46.5051261148201
369729.382785825,5151579.59974146,_3252,House,Masonary,2,MA_2,78261,110227,0.87,1,Pontebba,PontebbaB1,55,1,369729.382786,5151579.599741,S3hhm,13.3020883121647,46.5051817451172
369734.35683922,5151585.46559428,_3253,House,Masonary,2,MA_2,81779,115182,0.87,1,Pontebba,PontebbaB1,58,1,369734.356839,5151585.465594,S3hhm,13.3021514703525,46.5052354740867
369747.918806238,5151564.35807476,_3254,Apartment_building,Masonary,3,MA_3,243997,343658,2.11,2,Pontebba,PontebbaB1,115,1,369747.918806,5151564.358075,S3hhm,13.3023340669382,46.5050482227225
369740.435090564,5151555.48284419,_3255,Apartment_building,Masonary,3,MA_3,123013,173258,1.06,1,Pontebba,PontebbaB1,58,1,369740.435091,5151555.482844,S3hhm,13.3022390562707,46.5049669373006
369755.401127758,5151573.07703973,_3256,Apartment_building,Masonary,3,MA_3,120340,169493,1.04,1,Pontebba,PontebbaB1,56,1,369755.401128,5151573.07704,S3hhm,13.3024291035095,46.5051281020938
369760.42609059,5151578.91736675,_3257,Apartment_building,Masonary,3,MA_3,124877,175883,1.08,1,Pontebba,PontebbaB1,59,1,369760.426091,5151578.917367,S3hhm,13.3024929323777,46.5051816111035
369725.785169807,5151535.96060856,_3259,Apartment_building,Masonary,3,MA_3,444589,626182,3.84,4,Pontebba,PontebbaB1,209,1,369725.78517,5151535.960609,S3hhm,13.3020536685979,46.5047884895069
369708.996571125,5151537.50680102,_3261,Apartment_building,Masonary,3,MA_3,122477,188025,1.6,2,Pontebba,PontebbaR1,87,1,369708.996571,5151537.506801,S3hhm,13.301834516807,46.5047991505497
369712.942498056,5151544.19782633,_3262,House,Brick,1,MA_1,10428,16008,0.87,1,Pontebba,PontebbaR1,22,1,369712.942498,5151544.197826,S3hhm,13.3018840488702,46.5048601036567
369745.440295861,5151511.24570931,_3263,Apartment_building,Concrete,4,RC_4,753536,1061319,6.5,7,Pontebba,PontebbaB1,265,1,369745.440296,5151511.245709,S3hhm,13.3023166546544,46.5045699662749
369727.017053517,5151495.19043573,_3265,Apartment_building,Concrete,4,RC_4,436356,614586,3.77,4,Pontebba,PontebbaB1,154,1,369727.017054,5151495.190436,S3hhm,13.3020811390523,46.5044219760782
369591.403550365,5152057.07128695,_3267,Apartment_building,Masonary,3,MA_3,204439,297995,2.12,2,Pontebba,PontebbaD1,116,1,369591.40355,5152057.071287,S3hhm,13.3001568125011,46.5094501718416
369570.561449669,5152051.0300975,_3269,Apartment_building,Masonary,3,MA_3,251534,366643,2.61,3,Pontebba,PontebbaD1,142,1,369570.56145,5152051.030097,S3hhm,13.2998869576827,46.5093917909727
369574.14987052,5152084.20488917,_3272,House,Masonary,2,MA_2,173636,253097,0.87,1,Pontebba,PontebbaD1,147,1,369574.149871,5152084.204889,S3hhm,13.2999244036012,46.5096909122699
369554.198876604,5152126.29041515,_3273,Apartment_building,Masonary,3,MA_3,256843,374381,2.67,3,Pontebba,PontebbaD1,145,1,369554.198877,5152126.290415,S3hhm,13.2996526537474,46.5100656307041
369702.407042362,5151057.07881336,_3274,Apartment_building,Concrete,4,RC_4,367009,516914,3.17,3,Pontebba,PontebbaB1,129,1,369702.407042,5151057.078813,Sem4,13.3018832722964,46.5004761419112
369537.342042944,5152126.89312643,_3275,Apartment_building,Concrete,4,RC_4,464060,676427,4.82,5,Pontebba,PontebbaD1,197,1,369537.342043,5152126.893126,S3hhm,13.299432856109,46.5100677864754
369533.330130731,5152142.67716049,_3276,Apartment_building,Masonary,3,MA_3,148586,216583,1.54,2,Pontebba,PontebbaD1,84,1,369533.330131,5152142.67716,S3hhm,13.299376154963,46.5102089954678
369536.853809778,5152148.13833771,_3277,House,Masonary,2,MA_2,41257,60137,0.87,1,Pontebba,PontebbaD1,35,1,369536.85381,5152148.138338,S3hhm,13.2994205326301,46.5102588046261
369542.285598993,5152149.14404296,_3278,House,Masonary_wood,2,MA_2,11852,17276,0.87,1,Pontebba,PontebbaD1,10,1,369542.285599,5152149.144043,S3hhm,13.2994910216872,46.5102689039626
369451.004571997,5152347.09909888,_3281,Apartment_building,Masonary,3,MA_3,243370,354743,2.53,3,Pontebba,PontebbaD1,137,1,369451.004572,5152347.099099,S02mmm,13.2982461192961,46.5120319285934
368984.940342712,5151497.67187636,_3284,House,Masonary,2,MA_2,87765,134734,0.87,1,Pontebba,PontebbaR1,94,1,368984.940343,5151497.671876,Sem4,13.2924129116223,46.5043003424917
369243.878668047,5151519.74970914,_3285,House,Masonary,2,MA_2,97524,149716,0.87,1,Pontebba,PontebbaR1,104,1,369243.878668,5151519.749709,S3hhm,13.2957800589102,46.5045492692331
369935.396234172,5151409.67277639,_3289,Apartment_building,Concrete_wood,3,RC_3,442168,622772,3.82,4,Pontebba,PontebbaB1,208,1,369935.396234,5151409.672776,S3hhm,13.3048197656081,46.5036929697905
370036.599585336,5151762.84981523,_3290,Apartment_building,Masonary,3,MA_3,252365,355444,2.18,2,Pontebba,PontebbaB1,118,1,370036.599585,5151762.849815,S3hhm,13.3060394884681,46.5068895489154
369650.157483808,5152844.49043675,_3292,Electricity_cabin,Concrete,2,RC_2,37336,49004,0,0,Pontebba,PontebbaR1,117,6,369650.157484,5152844.490437,S02mmm,13.3007014889106,46.5165448325648
368995.76395179,5152725.33106896,_3294,Apartment_building,Masonary,3,MA_3,357803,521544,3.72,4,Pontebba,PontebbaD1,202,1,368995.763952,5152725.331069,S03mmm,13.2922079642915,46.5153459000708
368910.959106085,5152993.79906765,_3295,House,Masonary,1,MA_1,65675,95729,0.87,1,Pontebba,PontebbaD1,111,1,368910.959106,5152993.799068,S03mmm,13.2910272055036,46.5177444007459
368916.226514503,5153001.46182976,_3296,House,Masonary,1,MA_1,39236,57192,0.87,1,Pontebba,PontebbaD1,67,1,368916.226515,5153001.46183,S03mmm,13.2910936826084,46.5178143570132
368927.007368319,5152971.51693799,_3297,Apartment_building,Masonary,3,MA_3,170429,248422,1.77,2,Pontebba,PontebbaD1,96,1,368927.007368,5152971.516938,S03mmm,13.29124261262,46.5175470865125
368934.28993151,5152957.77356906,_3298,House,Masonary,2,MA_2,217057,316389,0.87,1,Pontebba,PontebbaD1,184,1,368934.289932,5152957.773569,S03mmm,13.2913413863788,46.5174248757728
368941.840629393,5152944.61239079,_3299,Apartment_building,Masonary,3,MA_3,151043,220165,1.57,2,Pontebba,PontebbaD1,85,1,368941.840629,5152944.612391,S03mmm,13.2914434894622,46.5173079542532
368942.468808374,5152914.38655503,_3301,House,Brick,2,MA_2,39893,58149,0.87,1,Pontebba,PontebbaD1,34,1,368942.468808,5152914.386555,S03mmm,13.2914601995003,46.5170361794513
369300.111809032,5153002.59091373,_3302,House,Masonary,2,MA_2,97391,141960,0.87,1,Pontebba,PontebbaD1,83,1,369300.111809,5153002.590914,S02mmm,13.2960957239004,46.51789915986
369266.234770153,5153008.60270368,_3303,Apartment_building,Masonary_wood,3,MA_3,243103,354354,2.52,3,Pontebba,PontebbaD1,137,1,369266.23477,5153008.602704,S02mmm,13.2956525844224,46.5179466605837
369245.297830627,5153000.69358927,_3304,Apartment_building,Masonary,3,MA_3,213208,310778,2.21,2,Pontebba,PontebbaD1,120,1,369245.297831,5153000.693589,S02mmm,13.2953819826758,46.5178714472563
369252.237841964,5153010.28009613,_3305,House,Masonary,2,MA_2,43074,62786,0.87,1,Pontebba,PontebbaD1,37,1,369252.237842,5153010.280096,S02mmm,13.2954697198249,46.5179590310682
369334.297917036,5152742.61468901,_3309,Apartment_building,Concrete_wood,3,RC_3,299698,436848,3.11,3,Pontebba,PontebbaD1,169,1,369334.297917,5152742.614689,S02mmm,13.2966142983223,46.5155671690445
369307.8492787,5152774.63521494,_3310,House,Brick_wood,2,MA_2,157540,229634,0.87,1,Pontebba,PontebbaD1,134,1,369307.849279,5152774.635215,S02mmm,13.2962606588579,46.515850076971
369478.435935432,5152714.38677992,_3311,House,Masonary_wood,2,MA_2,69477,101272,0.87,1,Pontebba,PontebbaD1,59,1,369478.435935,5152714.38678,S02mmm,13.2985003952289,46.5153412047867
369496.205059671,5152677.87242208,_3312,House,Masonary,2,MA_2,120674,175897,0.87,1,Pontebba,PontebbaD1,102,1,369496.20506,5152677.872422,S02mmm,13.298742185652,46.515016182684
369447.174414029,5152850.67434913,_3314,Apartment_building,Masonary,3,MA_3,245731,358184,2.55,3,Pontebba,PontebbaD1,139,1,369447.174414,5152850.674349,S02mmm,13.2980547623489,46.5165611250064
369758.527630344,5151535.33609574,_3315,Apartment_building,Concrete,4,RC_4,343242,483440,2.96,3,Pontebba,PontebbaB1,121,1,369758.52763,5151535.336096,S3hhm,13.3024804059463,46.5047892046816
369699.668813286,5151106.63749493,_3318,Shop,Masonary_wood,1,MA_1,83479,119255,0,0,Pontebba,PontebbaB1,108,3,369699.668813,5151106.637495,Sem4,13.3018337181829,46.5009214219924
369746.586904464,5151781.15700319,_3320,Hospital,Masonary,1,MA_1,242818,352845,0,0,Pontebba,PontebbaB1,379,5,369746.586904,5151781.157003,S3hhm,13.3022559836965,46.5069981989388
369759.327641563,5151767.16543374,_3321,Hospital,Masonary,2,MA_2,608921,884839,0,0,Pontebba,PontebbaB1,476,5,369759.327642,5151767.165434,S3hhm,13.3024258935261,46.5068748008553
370307.711294216,5151781.02032721,_3323,Stadium,Metal,2,WO_1,377204,549823,0,0,Pontebba,PontebbaB1,320,3,370307.711294,5151781.020327,S3hhm,13.3095665586213,46.5071052730928
370338.833196743,5151805.14574722,_3324,Stadium,Metal,2,WO_1,3643701,5311157,0,0,Pontebba,PontebbaB1,3088,3,370338.833197,5151805.145747,S3hhm,13.3099652996391,46.5073282894713
369936.581940841,5151647.96409083,_3325,Shop_and_House,Masonary,3,MA_3,1786817,2516644,10.28,10,Pontebba,PontebbaB1,839,2,369936.581941,5151647.964091,S3hhm,13.3047685622717,46.505836772527
369933.182619688,5151616.0720088,_3326,Shop_and_House,Brick,3,MA_3,257379,362505,1.48,1,Pontebba,PontebbaB1,121,2,369933.18262,5151616.072009,S3hhm,13.3047331965761,46.505549227572
370463.446196076,5151921.25192375,_3328,Electricity_distribution_building,Concrete,3,RC_3,713198,936072,0,0,Pontebba,PontebbaB1,1486,6,370463.446196,5151921.251924,S3hhm,13.3115564678884,46.5083967203024
370528.107457943,5151932.95081938,_3329,Electricity_cabin,Masonary_wood,3,MA_3,44475,58374,0,0,Pontebba,PontebbaB1,93,6,370528.107458,5151932.950819,S3hhm,13.3123956643594,46.5085143952301
370542.164174725,5151919.59200173,_3330,Electricity_distribution_building,Concrete,6,RC_4,483064,634022,0,0,Pontebba,PontebbaB1,503,6,370542.164175,5151919.592002,S3hhm,13.3125825258283,46.508396926878
370821.097232182,5151963.02913243,_3331,Train_station,Masonary,1,MA_1,302678,427310,0,0,Pontebba,PontebbaD1,593,5,370821.097232,5151963.029132,S4hhm,13.3162046072337,46.5088412409306
371683.279544792,5152448.13648857,_3332,Apartment_building,Masonary,3,MA_3,471987,687982,4.9,5,Pontebba,PontebbaD1,267,1,371683.279545,5152448.136489,S4hhm,13.3273040069678,46.5133699731904
370949.51989643,5152060.92562021,_3333,Train_station,Masonary,1,MA_1,1005828,1419992,0,0,Pontebba,PontebbaD1,1972,5,370949.519896,5152060.92562,S4hhm,13.3178506351474,46.5097465089829
370795.051581098,5152120.54157655,_3335,Industrial,Brick,1,MA_1,54496,71526,0,0,Pontebba,PontebbaD1,341,4,370795.051581,5152120.541577,S4hhm,13.3158214851968,46.5102531697874
370793.797826757,5152132.02704627,_3336,Industrial,Brick,1,MA_1,58175,76355,0,0,Pontebba,PontebbaD1,364,4,370793.797827,5152132.027046,S4hhm,13.3158019575162,46.510356248389
369016.89321173,5152648.92575167,_3337,Electricity_cabin,Concrete,2,RC_2,44291,58132,0,0,Pontebba,PontebbaD1,138,6,369016.893212,5152648.925752,S03mmm,13.2925048174958,46.5146627053054
369893.229591364,5151257.44945118,_3338,Apartment_building,Masonary,3,MA_3,405893,571680,3.5,4,Pontebba,PontebbaB1,191,1,369893.229591,5151257.449451,S3hhm,13.3043130243345,46.5023154845606
368764.614069292,5153107.45266097,_3340,Apartment_building,Masonary,3,MA_3,324768,473390,3.37,3,Pontebba,PontebbaD1,183,1,368764.614069,5153107.452661,S03mmm,13.2890881119642,46.5187382571399
368768.430502975,5153127.40005572,_3341,Apartment_building,Masonary,3,MA_3,174466,254306,1.81,2,Pontebba,PontebbaD1,99,1,368768.430503,5153127.400056,S03mmm,13.2891322104983,46.5189184381165
368747.868557687,5153130.00364393,_3342,Apartment_building,Masonary,3,MA_3,390306,568920,4.05,4,Pontebba,PontebbaD1,221,1,368747.868558,5153130.003644,S03mmm,13.2888635304682,46.5189378496174
368744.455335219,5153146.33758928,_3343,House,Masonary_wood,2,MA_2,125371,182743,0.87,1,Pontebba,PontebbaD1,106,1,368744.455335,5153146.337589,S03mmm,13.2888144384577,46.5190841161336
368723.934702174,5153166.17171543,_3344,House,Masonary,2,MA_2,29078,42384,0.87,1,Pontebba,PontebbaD1,25,1,368723.934702,5153166.171715,S03mmm,13.2885414278127,46.5192585322856
368724.02592714,5153176.55701211,_3345,Apartment_building,Masonary_wood,3,MA_3,148757,216832,1.54,2,Pontebba,PontebbaD1,84,1,368724.025927,5153176.557012,S03mmm,13.2885396824647,46.5193519710438
368713.412750159,5153174.03374015,_3346,Apartment_building,Concrete_wood,4,RC_4,255848,372931,2.66,3,Pontebba,PontebbaD1,108,1,368713.41275,5153174.03374,S03mmm,13.2884020930632,46.5193272029773
368665.174510154,5153095.53342478,_3347,Apartment_building,Concrete,4,RC_4,377125,549708,3.92,4,Pontebba,PontebbaD1,160,1,368665.17451,5153095.533425,S03mmm,13.287795679654,46.5186116430535
368140.310515276,5153225.65010326,_3348,Apartment_building,Masonary,3,MA_3,130162,189728,1.35,1,Pontebba,PontebbaD1,74,1,368140.310515,5153225.650103,Sem8,13.2809192655099,46.5196794916547
368122.101083546,5153243.59098388,_3350,Apartment_building,Masonary,3,MA_3,123019,188856,1.61,2,Pontebba,PontebbaR1,87,1,368122.101084,5153243.590984,Sem8,13.2806768823206,46.5198373107671
368675.773048641,5152961.06968626,_3352,Apartment_building,Concrete,4,RC_4,306047,446102,3.18,3,Pontebba,PontebbaD1,130,1,368675.773049,5152961.069686,S03mmm,13.2879717901803,46.5174041420487
368694.776309779,5152951.13734313,_3353,Apartment_building,Masonary,3,MA_3,210021,306133,2.18,2,Pontebba,PontebbaD1,119,1,368694.77631,5152951.137343,S03mmm,13.2882222229246,46.5173185026591
367047.264677694,5153518.12013346,_3356,House,Masonary,2,MA_2,140157,197404,0.87,1,Pontebba,PontebbaB1,99,1,367047.264678,5153518.120133,Sem8,13.2665919348064,46.5220953627061
367053.871831488,5153504.64541032,_3358,House,Masonary,2,MA_2,76419,107633,0.87,1,Pontebba,PontebbaB1,54,1,367053.871831,5153504.64541,Sem8,13.2666818931762,46.5219754573878
367073.206139134,5153494.81184028,_3360,House,Masonary,2,MA_2,121766,171502,0.87,1,Pontebba,PontebbaB1,86,1,367073.206139,5153494.81184,Sem8,13.2669366650936,46.5218908193227
367165.406542808,5153471.26116564,_3363,House,Masonary,2,MA_2,70122,98764,0.87,1,Pontebba,PontebbaB1,49,1,367165.406543,5153471.261166,Sem8,13.2681449228085,46.5216971747113
367472.091559929,5153271.42566581,_3374,House,Masonary,2,MA_2,317378,447012,0.87,1,Pontebba,PontebbaB1,224,1,367472.09156,5153271.425666,Sem8,13.2721985317427,46.5199600276483
367500.27108983,5153282.33818592,_3375,House,Masonary,2,MA_2,77241,108791,0.87,1,Pontebba,PontebbaB1,54,1,367500.27109,5153282.338186,Sem8,13.2725626337182,46.5200637381863
367512.827686965,5153277.44390467,_3376,House,Masonary,2,MA_2,64620,91015,0.87,1,Pontebba,PontebbaB1,46,1,367512.827687,5153277.443905,Sem8,13.2727276575037,46.5200221837154
367510.421575045,5153295.86431192,_3377,Apartment_building,Masonary,3,MA_3,643201,905917,5.55,6,Pontebba,PontebbaB1,302,1,367510.421575,5153295.864312,Sem8,13.2726910503033,46.5201874095274
367522.390310671,5153303.33086464,_3378,House,Masonary,2,MA_2,27620,38902,0.87,1,Pontebba,PontebbaB1,19,1,367522.390311,5153303.330865,Sem8,13.2728448894122,46.5202569301553
367526.459831384,5153306.42724502,_3379,House,Masonary,2,MA_2,60409,85084,0.87,1,Pontebba,PontebbaB1,43,1,367526.459831,5153306.427245,Sem8,13.2728970377262,46.5202855843695
367519.259314863,5153308.10700903,_3380,House,Masonary,2,MA_2,45128,63560,0.87,1,Pontebba,PontebbaB1,32,1,367519.259315,5153308.107009,Sem8,13.2728027266226,46.5202992773575
367680.362893441,5153331.4769194,_3384,House,Masonary_wood,2,MA_2,232171,327001,0.87,1,Pontebba,PontebbaB1,164,1,367680.362893,5153331.476919,Sem8,13.2748954638804,46.5205411899395
367704.96108274,5153330.97365244,_3385,House,Masonary,2,MA_2,107489,151394,0.87,1,Pontebba,PontebbaB1,76,1,367704.961083,5153330.973652,Sem8,13.2752161556824,46.5205414980901
367690.205066642,5153302.42197024,_3386,House,Masonary,2,MA_2,168570,237423,0.87,1,Pontebba,PontebbaB1,119,1,367690.205067,5153302.42197,Sem8,13.2750319949304,46.5202817627518
367679.455914775,5153293.90225221,_3387,House,Brick,1,MA_1,32107,45221,0.87,1,Pontebba,PontebbaB1,45,1,367679.455915,5153293.902252,Sem8,13.274894345577,46.5202030111042
367664.73302364,5153281.90098045,_3388,House,Masonary,2,MA_2,90867,127982,0.87,1,Pontebba,PontebbaB1,64,1,367664.733024,5153281.90098,Sem8,13.2747059053115,46.5200921599405
367761.76173561,5153299.23284621,_3389,Apartment_building,Masonary,3,MA_3,767982,1081665,6.63,7,Pontebba,PontebbaB1,361,1,367761.761736,5153299.232846,Sem8,13.2759653810066,46.520267137376
367784.865556985,5153293.3624232,_3391,Apartment_building,Masonary,3,MA_3,373978,526729,3.23,3,Pontebba,PontebbaB1,176,1,367784.865557,5153293.362423,Sem8,13.2762681249569,46.5202188690179
367819.76752964,5153286.27974361,_3393,Apartment_building,Concrete,4,RC_4,696205,980571,6.01,6,Pontebba,PontebbaB1,245,1,367819.76753,5153286.279744,Sem8,13.2767249586107,46.5201620120724
367864.906680651,5153266.84312999,_3395,Apartment_building,Brick,3,MA_3,466158,656560,4.02,4,Pontebba,PontebbaB1,219,1,367864.906681,5153266.84313,Sem8,13.2773187083432,46.519996033848
